ITEM_ID,ITEM_NAME,CATEGORY_L1,USER_ID
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,1676
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,1676
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,1676
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,1676
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,1676
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,3627
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,3627
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,3627
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,3627
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,3627
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,3627
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,3627
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,3627
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,3627
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,3627
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,511
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,511
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,511
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,511
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,511
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,511
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,511
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,511
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,511
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,511
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,765
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,765
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,765
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,765
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,765
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,765
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,765
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,765
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,765
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,765
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,5123
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,5123
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,5123
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,5123
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,5123
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,5123
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,5123
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,5123
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,5123
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,5123
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,2730
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,2730
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,2730
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,2730
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,2730
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,2730
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,2730
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,2730
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,2730
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,2730
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,516
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,516
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,516
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,516
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,516
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,516
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,516
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,516
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,516
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,516
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,1817
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,1817
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,1817
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,1817
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,1817
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,1817
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,1817
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,1817
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,1817
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,1817
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,4449
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,4449
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,4449
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,4449
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,4449
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,4449
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,4449
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,4449
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,4449
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,4449
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,4162
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,4162
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,4162
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,4162
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,4162
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,4162
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,4162
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,4162
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,4162
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,4162
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,2470
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,2470
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,2470
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,2470
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,2470
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,2470
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,2470
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,2470
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,2470
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,2470
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,1023
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,1023
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,1023
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,1023
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,1023
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,1023
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,1023
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,1023
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,1023
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,1023
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,1665
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,1665
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,1665
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,1665
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,1665
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,1665
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,1665
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,1665
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,1665
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,1665
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,4483
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,4483
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,4483
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,4483
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,4483
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,4483
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,4483
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,4483
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,4483
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,4483
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,3154
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,3154
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,3154
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,3154
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,3154
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,3154
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,3154
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,3154
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,3154
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,3154
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,2379
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,2379
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,2379
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,2379
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,2379
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,2379
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,2379
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,2379
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,2379
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,2379
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,271
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,271
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,271
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,271
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,271
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,271
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,271
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,271
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,271
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,271
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,2131
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,2131
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,2131
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,2131
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,2131
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,2131
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,2131
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,2131
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,2131
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,2131
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,1067
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,1067
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,1067
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,1067
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,1067
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,1067
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,1067
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,1067
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,1067
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,1067
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,4429
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,4429
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,4429
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,4429
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,4429
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,4429
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,4429
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,4429
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,4429
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,4429
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,4298
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,4298
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,4298
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,4298
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,4298
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,4298
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,4298
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,4298
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,4298
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,4298
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,1763
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,1763
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,1763
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,1763
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,1763
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,1763
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,1763
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,1763
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,1763
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,1763
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,3436
8d1c9e6d-f08c-4043-823c-a38ee2d28e86,Trendy Shirt,apparel,3436
181136fc-b294-4594-afc6-3eb9c8185de6,Performance Socks,apparel,3436
4dc7226a-2225-488d-8f58-fe5efc2710c8,Frame,homedecor,3436
a2878ed2-e908-4f2b-b973-fa7b2b155a37,Christmas Candy,seasonal,3436
4434a6d2-bcdd-43f9-b910-26d926ec7c34,Brown Leather Sofa,furniture,3436
4ac6fe0c-cc84-4c7b-99e3-45c95de4e68f,Utensils Set,housewares,3436
c26266b9-e809-4543-a6e2-b70a56b4c362,Apple Pie,groceries,3436
5ced3c03-4769-4822-8151-8c30e45fdf25,Fashionable Scarf,apparel,3436
98d900ee-a0d1-4bc2-9eab-79ebf422503e,Black Winter Jacket,apparel,3436
26bb732f-9159-432f-91ef-bad14fedd298,Kettle,housewares,2928
